time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score
227.22698307037354,-21.821,-9.875,124.644,-9.929745594096868,A,black,"(27.274650888150287, 32.87932762741923, 43.729139527050336)","(16.26335006846189, 19.518582512877355, 28.253488296276977)","(39.5526670018326, 50.25778044468951, 64.0823859489791)","(15.000146236838685, 16.72239373456389, 23.32191602755752)","(38.16845032170455, 44.881729121536424, 59.092405186071325)",135.0,0,0.9951171875
227.32144904136658,-24.428,-9.84,123.808,-11.161500993648085,A,black,"(26.612125928059534, 31.3524842117029, 42.855663366421766)","(16.867435755733627, 19.086108040895276, 28.56327714838353)","(37.30406101834673, 46.62384044526902, 60.93722943722944)","(14.639227432348688, 15.777731873579839, 22.926237691936926)","(37.526104005068404, 43.78488382048253, 58.82734884676632)",135.0,0,0.9970703125
227.42057490348816,-26.971,-10.075,123.181,-12.350136178724107,A,black,"(25.898726705455772, 31.0120864603536, 42.54352999597118)","(18.181598062953995, 21.457195412654617, 31.20624284400398)","(34.213900932860334, 44.05985697392871, 58.35824089194212)","(13.944905900400345, 15.438975567777902, 22.06635611928013)","(37.25648220900213, 43.103883713099115, 58.5581060350956)",135.0,0,0.97802734375
227.52767038345337,-29.073,-10.251,122.71,-13.329025332834197,A,black,"(27.003318539028463, 31.652169265849587, 43.61331385642738)","(20.55077901949588, 23.690431519699814, 34.35231258667102)","(33.97408026755853, 43.29543600619953, 57.947405987437804)","(15.64788617886179, 16.48, 23.585670731707317)","(37.84225609756098, 43.15508130081301, 58.58477642276423)",135.0,0,0.96142578125
227.6263701915741,-30.824,-10.166,122.357,-14.139529947585824,A,black,"(26.89330904381989, 32.00118521119805, 43.94651734468795)","(21.340394142904326, 24.313971154904767, 35.63892986898602)","(33.7818981359937, 42.72184300341297, 57.359915113328086)","(15.116107013101399, 17.416162060993063, 24.219178685456345)","(37.223746390128646, 43.4099938741577, 58.388334646013824)",135.0,0,0.94384765625
227.7175796031952,-32.426,-10.103,123.216,-14.743806744912442,A,black,"(27.0032842835562, 32.173278129021426, 44.3617747440273)","(21.530132926172087, 24.852770792168133, 35.86631040057482)","(34.96134198844498, 44.007829753061635, 59.15518972093957)","(16.404796119992813, 18.409780851446023, 26.40502065744566)","(35.01182270405318, 41.28492716768164, 55.847687880612995)",135.0,0,0.95703125
227.82361674308777,-33.379,-9.854,123.859,-15.082510847027544,A,darkslategray,"(27.0346394606958, 32.39404117009751, 44.67346214036355)","(22.856092031641907, 26.43514856260853, 38.255522863206636)","(34.73070615473664, 43.85375265290372, 59.22759502218792)","(17.61135413161563, 20.43688410325434, 28.64423400471086)","(32.95241070999375, 38.86915348747777, 52.594265250204295)",150.0,0,0.94970703125
228.39813113212585,-19.304,-9.038,128.273,-8.558441733885362,A,darkslategray,"(33.16712785582517, 43.66608131119625, 56.52772456364411)","(41.985312899106006, 58.6745423584504, 74.93046686533276)","(37.39733219809848, 49.30984816233858, 62.62281822051937)","(27.13041010359018, 35.04512558535547, 46.46211153682418)","(26.155456222506032, 31.634809138640556, 42.0955016319001)",150.0,0,0.9970703125
228.4919831752777,-8.764,-8.578,133.122,-3.7664216544584037,A,darkslategray,"(34.04206260728, 45.69535134752526, 59.22765479287219)","(43.747245671769925, 61.19308914007726, 77.64630133066247)","(39.27983683803362, 53.53154230255292, 69.10999367044096)","(25.181889427187233, 33.509546879452834, 43.86691365061271)","(28.034668721109398, 34.69869729654013, 46.45489564364757)",150.0,0,0.998046875
228.5767617225647,-0.461,-8.259,136.758,-0.1932059444756065,A,darkslategray,"(40.491183942450384, 53.06725859597052, 68.17564202530372)","(55.06388406980304, 73.89009082559444, 93.48147770180631)","(45.73002590157402, 61.42946802151823, 79.23281530185295)","(30.103861788617888, 38.353252032520324, 49.63150406504065)","(31.247718253968255, 38.86121031746032, 50.666765873015876)",150.0,0,0.998046875
228.6453719139099,5.766,-7.993,139.486,2.3669810059481105,A,darkslategray,"(40.383733974358975, 53.64115918803419, 68.65291132478633)","(50.145833333333336, 67.97350427350428, 86.06880341880341)","(53.67136752136752, 72.55726495726496, 91.53514957264957)","(24.238995726495727, 31.68846153846154, 41.98653846153846)","(33.47873931623931, 42.34540598290598, 55.021153846153844)",150.0,0,0.9951171875
228.7398841381073,10.965,-7.582,141.531,4.43005329173699,A,darkslategray,"(43.86639413406009, 57.00366621244566, 72.87152034261241)","(48.851476134737936, 65.66770711405904, 83.22213551827286)","(59.91156197164781, 78.46078813889973, 97.58564182598518)","(27.675731675731676, 35.236726236726234, 46.50738150738151)","(39.11667961667962, 48.77816627816628, 64.32077182077182)",150.0,0,0.9931640625
228.8108036518097,15.129,-7.327,143.065,6.036498495476305,A,darkslategray,"(43.49693320368016, 56.10112947864462, 71.55879272944873)","(45.894452773613196, 61.85247376311844, 79.31094452773613)","(63.19445277361319, 82.16851574212893, 102.3865067466267)","(25.32422749664129, 32.0700104493208, 42.1144947007016)","(39.67024929093895, 48.45126138229587, 62.59023734885804)",150.0,0,0.9970703125
228.89074754714966,18.543,-7.241,144.216,7.3267601689111785,A,darkslategray,"(42.51879828918322, 55.1527662803532, 70.03142246136865)","(43.10633296460177, 58.61946902654867, 74.79563053097345)","(64.89477323008849, 84.86587389380531, 104.83655973451327)","(22.960490088105725, 29.203882158590307, 38.84622797356828)","(39.2147577092511, 48.06800660792952, 61.8215859030837)",150.0,0,0.994140625
228.9480185508728,21.108,-7.028,143.541,8.365481373270173,A,darkslategray,"(25.773594097995545, 33.67351057906459, 44.317128340757236)","(18.968191964285715, 25.7001953125, 34.433035714285715)","(48.6591796875, 63.358119419642854, 81.24288504464286)","(10.225972222222222, 13.411666666666667, 19.03097222222222)","(25.3125, 32.32055555555556, 42.681805555555556)",150.0,0,0.99609375
229.04746055603027,23.953,-6.965,144.572,9.407466051388713,A,darkslategray,"(28.64534182467313, 36.14333960534569, 47.266078062430644)","(25.261462450592884, 33.38695652173913, 43.80256916996048)","(48.875, 63.08863636363636, 80.7189393939394)","(13.59807200472162, 16.08321857170962, 22.198308085776116)","(26.15573152337858, 31.173831070889893, 41.29204374057315)",150.0,0,0.98828125
229.11767292022705,27.119,-6.97,145.346,10.568816007842416,A,darkslategray,"(37.432764821905096, 46.210407239819006, 61.06561085972851)","(39.237199333174566, 49.34913074541557, 65.16170516789713)","(58.74343891402715, 73.24253393665158, 93.07307692307693)","(20.037866158609194, 24.04834484401048, 34.3007859014051)","(30.933031674208145, 37.250452488687785, 50.593438914027146)",150.0,0,0.9697265625
229.18926525115967,30.022,-7.106,145.927,11.625609468397512,A,black,"(15.400049819404659, 17.43143604433927, 24.439780794619505)","(15.18305171530978, 17.01536098310292, 24.353814644137223)","(25.51540140674266, 30.949066213921903, 42.22313849138976)","(9.2357910906298, 9.46979006656426, 12.999743983614952)","(11.330099442153772, 11.850594227504244, 17.57579432452098)",150.0,0,0.955078125
229.24377584457397,32.253,-7.205,144.824,12.55515256846711,A,black,"(14.18260120585702, 14.110335917312662, 20.348837209302324)","(12.730948121645795, 13.992128801431127, 20.021109123434705)","(18.66345514950166, 20.985714285714284, 29.228239202657807)","(14.173881932021468, 11.79355992844365, 17.077280858676207)","(11.0578073089701, 9.496013289036545, 14.811627906976744)",150.0,0,0.95361328125
229.33653950691223,34.306,-7.23,143.996,13.40050067234094,A,black,"(11.887043189368772, 11.325581395348838, 16.42292358803987)","(7.42015503875969, 8.576744186046511, 13.635658914728682)","(11.015116279069767, 11.896511627906976, 18.151162790697676)","(12.45891472868217, 10.56279069767442, 14.603100775193798)","(15.680232558139535, 13.388372093023255, 18.15)",150.0,0,0.91748046875
229.40515208244324,36.302,-7.324,143.376,14.20852004192301,A,black,"(8.005532750312332, 6.850258789933964, 10.244690344458325)","(6.337984496124031, 5.8534883720930235, 9.231782945736434)","(6.24983388704319, 6.019933554817276, 9.899003322259135)","(10.237654320987655, 8.350308641975309, 11.69675925925926)","(9.262566137566138, 7.241402116402116, 10.208333333333334)",150.0,0,0.93408203125
229.47992753982544,38.357,-7.496,142.911,15.024159931153166,A,black,"(8.200426439232409, 6.268656716417911, 10.539445628997868)","(nan, nan, nan)","(6.901709401709402, 6.594017094017094, 11.423076923076923)","(nan, nan, nan)","(9.493617021276595, 5.94468085106383, 9.659574468085106)",135.0,0,0.94970703125
230.02879571914673,43.61,-8.003,144.1,16.837888427074482,A,darkslategray,"(31.519693806541405, 32.31704940848991, 43.85400139178845)","(28.35505080693365, 30.631799163179917, 42.052002390914524)","(39.56956066945607, 43.28085774058577, 57.67730125523013)","(28.88809523809524, 27.14761904761905, 36.65416666666667)","(28.563541666666666, 27.390625, 37.958333333333336)",120.0,0,0.97314453125
230.58061909675598,32.573,-7.693,155.247,11.849439293362925,A,darkslategray,"(51.89938712972421, 70.60934627170582, 88.66578140960164)","(62.818768206408656, 84.83957553058677, 105.02018310445277)","(72.95626003210273, 98.15389245585875, 121.11697431781701)","(33.024760715771954, 46.03266749895963, 59.927590511860174)","(38.51364365971108, 53.04173354735153, 68.15609951845907)",120.0,0,0.9990234375
230.6805064678192,25.004,-7.967,163.607,8.689316415227825,A,darkslategray,"(49.220338983050844, 67.30019291718341, 84.77470028937577)","(54.99717514124294, 75.70847457627119, 94.55847457627118)","(71.48641377454936, 96.40005380683347, 118.46865751950497)","(33.03361581920904, 45.42203389830509, 59.0774011299435)","(36.8684422921711, 51.0287866559053, 66.23648103309121)",120.0,0,1.0
230.75971794128418,19.902,-8.139,169.877,6.682224572286367,A,darkslategray,"(46.52570296048557, 62.74476650563607, 79.61241174284653)","(48.44173913043478, 65.48024844720497, 82.2551552795031)","(67.14335403726709, 90.03503105590062, 111.26683229813665)","(32.2455533596838, 43.62450592885376, 57.05113636363637)","(38.4001976284585, 52.0098814229249, 68.0713932806324)",120.0,0,0.998046875
230.82479882240295,16.719,-8.369,174.579,5.470253527538599,A,darkslategray,"(36.39478260869565, 49.10975155279503, 61.640496894409935)","(30.219378881987577, 41.6872049689441, 52.56546583850932)","(52.141614906832295, 71.50931677018633, 89.37490683229814)","(30.372422360248446, 38.60472049689441, 47.06931677018633)","(32.84571428571429, 44.63776397515528, 57.552298136645966)",120.0,0,0.9990234375
230.92377543449402,15.649,-8.981,178.106,5.021336100607311,A,darkslategray,"(40.98786097623307, 54.00306670074112, 67.27919754663941)","(42.746206174777605, 56.925431711146, 71.25641025641026)","(61.811688311688314, 82.92257742257742, 101.52622377622377)","(29.26216640502355, 36.01805337519623, 44.64992150706436)","(29.678321678321677, 39.46153846153846, 50.836413586413585)",120.0,0,0.998046875
231.00335669517517,15.196,-9.426,178.268,4.872147432892753,A,darkslategray,"(41.34263085399449, 54.05468319559229, 67.00674931129477)","(42.591436464088396, 57.06325966850829, 71.00801104972376)","(62.06988950276243, 82.61270718232045, 101.25027624309392)","(29.812362637362636, 36.54010989010989, 44.43653846153846)","(31.017582417582418, 40.176098901098904, 51.542307692307695)",120.0,0,0.9990234375
231.08468294143677,15.272,-9.856,178.39,4.893167394047577,A,darkslategray,"(33.383120825743774, 42.90279295689132, 52.33570127504554)","(24.36413313462494, 33.50943864878291, 41.723050173869844)","(51.88287004038964, 68.2088382038489, 83.3879781420765)","(24.29905613512171, 29.21385991058122, 34.28912071535022)","(32.199334758850085, 39.67545735329057, 48.696602518412924)",120.0,0,0.9951171875
231.17896366119385,16.292,-9.917,176.247,5.281204416559741,A,darkslategray,"(46.659755646057015, 59.57741577193632, 73.77341725286931)","(52.691697191697195, 67.8452380952381, 82.9484126984127)","(67.0696934644303, 87.28282244071718, 105.87738577212261)","(33.07437765634487, 39.99696417729205, 50.51396478445659)","(33.54846131722749, 42.78343399482312, 55.23554788610871)",120.0,0,0.93505859375
231.26337265968323,17.604,-10.055,174.64,5.75607843285589,A,darkslategray,"(52.24152285800787, 67.29995458673933, 82.73667877686951)","(61.92380085003036, 80.6909532483303, 98.3029751062538)","(75.99696417729204, 98.31238615664846, 118.80388585306618)","(33.18840579710145, 41.72826086956522, 52.296497584541065)","(38.03864734299517, 48.70954106280193, 61.82397342995169)",120.0,0,0.98388671875
231.34686017036438,19.045,-10.218,173.434,6.266497364018234,A,darkslategray,"(54.029096689474045, 69.277628032345, 85.08134632662934)","(59.823897581792316, 77.54537695590327, 93.57439544807966)","(79.66108108108108, 101.57783783783783, 121.59567567567568)","(34.121392190152804, 43.41935483870968, 55.738822863610636)","(41.971774193548384, 53.90430107526882, 68.61370967741935)",120.0,0,0.9921875
231.41424942016602,21.008,-10.432,172.53,6.942241047224352,A,darkslategray,"(64.46514837819186, 81.02317690361168, 98.09581320450886)","(80.84587071543594, 103.07108350586611, 122.72670807453416)","(92.51552795031056, 115.99056820795951, 137.73706004140786)","(43.99769956291696, 54.66022544283414, 68.4265010351967)","(40.50149528410398, 50.37083045778698, 63.49298366689671)",120.0,0,0.998046875
231.5046455860138,22.875,-10.654,171.852,7.58205108852695,A,darkslategray,"(63.14517543859649, 79.32697368421053, 96.64972587719298)","(87.81447368421053, 110.48837719298245, 131.95855263157895)","(85.6673245614035, 107.70986842105263, 129.9532894736842)","(44.13311403508772, 54.89802631578947, 68.6326754385965)","(34.96578947368421, 44.21162280701754, 56.05438596491228)",120.0,0,0.9970703125
231.58599019050598,25.158,-10.942,171.344,8.353013424468477,A,darkslategray,"(61.714597402597406, 76.0424935064935, 93.06503896103897)","(85.72569444444444, 106.74088541666667, 128.06076388888889)","(87.81610576923077, 108.4238782051282, 130.58693910256412)","(37.09844559585492, 45.137737478411054, 57.66493955094992)","(36.42168194499801, 44.166201673973696, 56.27819848545237)",120.0,0,1.0
231.66263628005981,27.601,-11.036,170.962,9.170915994549329,A,darkslategray,"(61.673001126126124, 75.08840090090091, 92.16462556306307)","(88.08680555555556, 108.10214120370371, 129.53125)","(82.70339912280701, 101.77987938596492, 123.74424342105263)","(38.38049768518518, 45.97945601851852, 58.276041666666664)","(37.68558114035088, 44.69764254385965, 57.29002192982456)",120.0,0,1.0
231.76030254364014,30.954,-11.319,170.676,10.279470691074255,A,darkslategray,"(61.57240616575655, 73.75634201976914, 91.2059169143568)","(91.04615384615384, 109.95726495726495, 132.27977207977207)","(79.24750337381916, 96.3859649122807, 118.73117408906883)","(38.968820861678005, 45.514172335600904, 57.62613378684807)","(37.62137486573577, 43.87728249194414, 56.91997851772288)",120.0,0,1.0
231.84639501571655,34.99,-11.35,170.461,11.599787376822533,A,darkslategray,"(60.35427135678392, 71.08514796203238, 88.46712730318258)","(91.13791178112785, 108.63735343383584, 131.56253489670576)","(74.5896147403685, 90.03433835845897, 112.29508654383027)","(38.09687325516471, 43.15466219988833, 55.13539921831379)","(37.59268565047459, 42.5142378559464, 54.875488553880515)",120.0,0,1.0
231.94369101524353,38.778,-11.463,170.301,12.827655307404621,A,darkslategray,"(55.48726420761744, 64.74234050222276, 82.12489486963835)","(84.25147783251232, 100.04926108374384, 122.68177339901477)","(67.73399014778325, 81.20572366877785, 102.9488623035421)","(35.327339901477835, 39.34876847290641, 51.50246305418719)","(35.04597701149425, 38.837673000234574, 51.83954961294863)",120.0,0,0.9990234375
232.00377988815308,42.318,-11.701,170.18,13.964419803937735,A,darkslategray,"(51.472327914216535, 59.99671393981321, 76.6246540989277)","(81.21411234396672, 95.96653952843273, 118.7881414701803)","(60.32749653259362, 72.07905686546464, 93.12309292649098)","(33.859558316080054, 37.64354727398206, 48.79503105590062)","(30.674603174603174, 34.529848171152516, 46.075741890959286)",120.0,0,0.9990234375
232.10372495651245,45.887,-12.031,170.089,15.097784418719499,A,darkslategray,"(47.76000593824228, 54.771021377672206, 71.00771971496437)","(78.44952380952381, 91.78833333333333, 114.90142857142857)","(51.086309523809526, 59.68035714285714, 79.14904761904762)","(33.21090047393365, 36.40592417061611, 47.00971563981042)","(28.454502369668248, 31.408175355450236, 43.21729857819905)",105.0,0,0.9990234375
