time,x,y,z,angle_xz,tag,color,rgb,servo_angle
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(15.985744195175853, 24.922236438447783, 33.47511231625932)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(14.23454359240667, 21.81037591598869, 30.165696584155558)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(14.482142487350641, 22.24096942755179, 30.380243530361913)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(14.377103897859984, 21.662383551699843, 29.72395792560119)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(13.711723139548218, 20.906844828574705, 28.73563811489508)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(11.934302482097669, 19.14283099122382, 27.20829519553474)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(11.953746366079754, 19.372120289616586, 27.35430722395919)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(11.3250276514686, 18.858598582606202, 26.429983750494994)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(10.095439568668564, 17.334615436981768, 24.539130257192262)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(12.891735602984708, 20.227048367602464, 27.678897887400396)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(16.11223468161794, 23.080038151044413, 29.843807305608834)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(19.357189101904957, 26.486583034374547, 33.408792815849004)",0
0,-8.915,-5.722,50.645,-9.98366942657314,N/A,black,"(24.3087081684059, 31.219563392107474, 38.55798248770541)",0
